140  x  141
┌─────────┬──────┬──────┬─────────┬────────┬────────┐
│ (index) │  id  │ line │ foundAt │ length │ number │
  line: 110,
  foundAt: 42,
  length: 3,
  number: 552,
  foundGearAt: '109,41'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 366
Above:  .....
false
Below:  ....*
true
111 {
  id: 934,
  line: 110,
  foundAt: 48,
  length: 3,
  number: 366,
  foundGearAt: '111,51'
}
Left:  .
false
Right:  .
false
look around 416
Above:  ...*.
true
{
  id: 935,
  line: 110,
  foundAt: 57,
  length: 3,
  number: 416,
  foundGearAt: '109,59'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 166
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 552
Above:  *....
true
{
  id: 937,
  line: 110,
  foundAt: 74,
  length: 3,
  number: 552,
  foundGearAt: '109,73'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 126
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 396
Above:  .....
false
Below:  *....
true
111 {
  id: 939,
  line: 110,
  foundAt: 125,
  length: 3,
  number: 396,
  foundGearAt: '111,124'
}
Left:  .
false
Right:  .
false
look around 386
Above:  ...*.
true
{
  id: 940,
  line: 110,
  foundAt: 129,
  length: 3,
  number: 386,
  foundGearAt: '109,131'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 921
Above:  .*...
true
{
  id: 941,
  line: 110,
  foundAt: 136,
  length: 3,
  number: 921,
  foundGearAt: '109,136'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 67
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  &
true
look around 468
Above:  .....
false
Below:  .*...
true
112 {
  id: 943,
  line: 111,
  foundAt: 32,
  length: 3,
  number: 468,
  foundGearAt: '112,32'
}
Left:  .
false
Right:  .
false
look around 403
Above:  .....
false
Below:  *....
true
112 {
  id: 944,
  line: 111,
  foundAt: 81,
  length: 3,
  number: 403,
  foundGearAt: '112,80'
}
Left:  .
false
Right:  .
false
look around 221
Above:  .....
false
Below:  ...*.
true
112 {
  id: 945,
  line: 111,
  foundAt: 85,
  length: 3,
  number: 221,
  foundGearAt: '112,87'
}
Left:  .
false
Right:  .
false
look around 433
Above:  *....
true
{
  id: 946,
  line: 111,
  foundAt: 95,
  length: 3,
  number: 433,
  foundGearAt: '110,94'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 411
Above:  .....
false
Below:  *....
true
112 {
  id: 947,
  line: 111,
  foundAt: 103,
  length: 3,
  number: 411,
  foundGearAt: '112,102'
}
Left:  .
false
Right:  .
false
look around 299
Above:  .../.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 457
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 539
Above:  ...&.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 287
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 657
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  /
true
look around 457
Above:  ..*..
true
{
  id: 953,
  line: 112,
  foundAt: 50,
  length: 3,
  number: 457,
  foundGearAt: '111,51'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 614
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 34
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  *
true
look around 12
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  *
true
look around 693
Above:  .....
false
Below:  *....
true
113 {
  id: 957,
  line: 112,
  foundAt: 112,
  length: 3,
  number: 693,
  foundGearAt: '113,111'
}
Left:  .
false
Right:  .
false
look around 908
Above:  ....*
true
{
  id: 958,
  line: 113,
  foundAt: 12,
  length: 3,
  number: 908,
  foundGearAt: '112,15'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 602
Above:  .....
false
Below:  .....
false
Left:  @
true
Right:  .
false
look around 176
Above:  .....
false
Below:  .*...
true
114 {
  id: 960,
  line: 113,
  foundAt: 27,
  length: 3,
  number: 176,
  foundGearAt: '114,27'
}
Left:  .
false
Right:  .
false
look around 358
Above:  .*...
true
{
  id: 961,
  line: 113,
  foundAt: 32,
  length: 3,
  number: 358,
  foundGearAt: '112,32'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 778
Above:  .....
false
Below:  ....*
true
114 {
  id: 962,
  line: 113,
  foundAt: 37,
  length: 3,
  number: 778,
  foundGearAt: '114,40'
}
Left:  .
false
Right:  .
false
look around 72
Above:  ....
false
Below:  .*..
true
114 {
  id: 963,
  line: 113,
  foundAt: 55,
  length: 2,
  number: 72,
  foundGearAt: '114,55'
}
Left:  .
false
Right:  .
false
look around 161
Above:  ..*..
true
{
  id: 964,
  line: 113,
  foundAt: 86,
  length: 3,
  number: 161,
  foundGearAt: '112,87'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 579
Above:  ....$
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 571
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 602
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 799
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 118
Above:  -....
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 788
Above:  ....$
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 689
Above:  .....
false
Below:  .=...
true
Left:  .
false
Right:  .
false
look around 702
Above:  .....
false
Below:  .....
false
Left:  /
true
Right:  .
false
look around 493
Above:  .*...
true
{
  id: 973,
  line: 114,
  foundAt: 111,
  length: 3,
  number: 493,
  foundGearAt: '113,111'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 117
Above:  .....
false
Below:  .*...
true
115 {
  id: 974,
  line: 114,
  foundAt: 121,
  length: 3,
  number: 117,
  foundGearAt: '115,121'
}
Left:  .
false
Right:  .
false
look around 337
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 496
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 504
Above:  .*...
true
{
  id: 977,
  line: 115,
  foundAt: 27,
  length: 3,
  number: 504,
  foundGearAt: '114,27'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 519
Above:  ...*.
true
{
  id: 978,
  line: 115,
  foundAt: 53,
  length: 3,
  number: 519,
  foundGearAt: '114,55'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 744
Above:  .....
false
Below:  .*...
true
116 {
  id: 979,
  line: 115,
  foundAt: 84,
  length: 3,
  number: 744,
  foundGearAt: '116,84'
}
Left:  .
false
Right:  .
false
look around 782
Above:  ....$
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 625
Above:  .....
false
Below:  ...$.
true
Left:  .
false
Right:  .
false
look around 499
Above:  .....
false
Below:  ...#.
true
Left:  .
false
Right:  .
false
look around 576
Above:  %...
true
Below:  ....
false
Left:  .
false
look around 459
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 28
Above:  ....
false
Below:  ...*
true
117 {
  id: 985,
  line: 116,
  foundAt: 59,
  length: 2,
  number: 28,
  foundGearAt: '117,61'
}
Left:  .
false
Right:  .
false
look around 398
Above:  ...#.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 19
Above:  ....
false
Below:  ....
false
Left:  *
true
Right:  .
false
look around 935
Above:  .....
false
Below:  .....
false
Left:  #
true
Right:  .
false
look around 845
Above:  *....
true
{
  id: 989,
  line: 116,
  foundAt: 122,
  length: 3,
  number: 845,
  foundGearAt: '115,121'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 707
Above:  %....
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 992
Above:  .....
false
Below:  *....
true
118 {
  id: 991,
  line: 117,
  foundAt: 37,
  length: 3,
  number: 992,
  foundGearAt: '118,36'
}
Left:  .
false
Right:  .
false
look around 289
Above:  .....
false
Below:  @....
true
Left:  .
false
Right:  .
false
look around 481
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  +
true
look around 3
Above:  ...
false
Below:  ..*
true
118 {
  id: 994,
  line: 117,
  foundAt: 80,
  length: 1,
  number: 3,
  foundGearAt: '118,81'
}
Left:  .
false
Right:  .
false
look around 234
Above:  ..*..
true
{
  id: 995,
  line: 117,
  foundAt: 83,
  length: 3,
  number: 234,
  foundGearAt: '116,84'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 822
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  $
true
look around 513
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 914
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 161
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 664
Above:  .....
false
Below:  ...*.
true
119 {
  id: 1000,
  line: 118,
  foundAt: 28,
  length: 3,
  number: 664,
  foundGearAt: '119,30'
}
Left:  .
false
Right:  .
false
look around 922
Above:  *....
true
{
  id: 1001,
  line: 118,
  foundAt: 62,
  length: 3,
  number: 922,
  foundGearAt: '117,61'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 330
Above:  .....
false
Below:  *....
true
119 {
  id: 1002,
  line: 118,
  foundAt: 104,
  length: 3,
  number: 330,
  foundGearAt: '119,103'
}
Left:  .
false
Right:  .
false
look around 798
Above:  .#...
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 378
Above:  *....
true
{
  id: 1004,
  line: 119,
  foundAt: 10,
  length: 3,
  number: 378,
  foundGearAt: '118,9'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 258
Above:  ....*
true
{
  id: 1005,
  line: 119,
  foundAt: 33,
  length: 3,
  number: 258,
  foundGearAt: '118,36'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 219
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  +
true
look around 313
Above:  .....
false
Below:  .@...
true
Left:  .
false
Right:  .
false
look around 836
Above:  ....$
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 226
Above:  .....
false
Below:  .....
false
Left:  =
true
Right:  .
false
look around 566
Above:  .*...
true
{
  id: 1010,
  line: 119,
  foundAt: 81,
  length: 3,
  number: 566,
  foundGearAt: '118,81'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 748
Above:  .....
false
Below:  ...*.
true
120 {
  id: 1011,
  line: 119,
  foundAt: 89,
  length: 3,
  number: 748,
  foundGearAt: '120,91'
}
Left:  .
false
Right:  .
false
look around 147
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 872
Above:  .....
false
Below:  ../..
true
Left:  .
false
Right:  .
false
look around 786
Above:  ..@..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 538
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 446
Above:  .....
false
Below:  ...=.
true
Left:  .
false
Right:  .
false
look around 827
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 907
Above:  .....
false
Below:  ....*
true
121 {
  id: 1018,
  line: 120,
  foundAt: 20,
  length: 3,
  number: 907,
  foundGearAt: '121,23'
}
Left:  .
false
Right:  .
false
look around 844
Above:  ....*
true
{
  id: 1019,
  line: 120,
  foundAt: 27,
  length: 3,
  number: 844,
  foundGearAt: '119,30'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 684
Above:  .....
false
Below:  ...*.
true
121 {
  id: 1020,
  line: 120,
  foundAt: 43,
  length: 3,
  number: 684,
  foundGearAt: '121,45'
}
Left:  .
false
Right:  .
false
look around 263
Above:  ...&.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 8
Above:  ...
false
Below:  ...
false
Left:  .
false
Right:  .
false
look around 835
Above:  ....
false
Below:  ...*
true
122 {
  id: 1023,
  line: 121,
  foundAt: 0,
  length: 3,
  number: 835,
  foundGearAt: '122,2'
}
Right:  .
false
look around 88
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  .
false
look around 308
Above:  .....
false
Below:  ...-.
true
Left:  .
false
Right:  .
false
look around 161
Above:  .....
false
Below:  ..../
true
Left:  .
false
Right:  .
false
look around 621
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 327
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 184
Above:  .....
false
Below:  .....
false
Left:  -
true
Right:  .
false
look around 333
Above:  .....
false
Below:  ....*
true
122 {
  id: 1030,
  line: 121,
  foundAt: 76,
  length: 3,
  number: 333,
  foundGearAt: '122,79'
}
Left:  .
false
Right:  .
false
look around 473
Above:  ..*..
true
{
  id: 1031,
  line: 121,
  foundAt: 90,
  length: 3,
  number: 473,
  foundGearAt: '120,91'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 205
Above:  .....
false
Below:  *....
true
122 {
  id: 1032,
  line: 121,
  foundAt: 98,
  length: 3,
  number: 205,
  foundGearAt: '122,97'
}
Left:  .
false
Right:  .
false
look around 872
Above:  .*...
true
{
  id: 1033,
  line: 121,
  foundAt: 135,
  length: 3,
  number: 872,
  foundGearAt: '120,135'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 340
Above:  ....$
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 744
Above:  *....
true
{
  id: 1035,
  line: 122,
  foundAt: 24,
  length: 3,
  number: 744,
  foundGearAt: '121,23'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 961
Above:  .*...
true
{
  id: 1036,
  line: 122,
  foundAt: 45,
  length: 3,
  number: 961,
  foundGearAt: '121,45'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 449
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 740
Above:  ...@.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 867
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 427
Above:  .....
false
Below:  ....*
true
123 {
  id: 1040,
  line: 122,
  foundAt: 118,
  length: 3,
  number: 427,
  foundGearAt: '123,121'
}
Left:  .
false
Right:  .
false
look around 251
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 988
Above:  ..*..
true
{
  id: 1042,
  line: 123,
  foundAt: 2,
  length: 3,
  number: 988,
  foundGearAt: '122,3'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 765
Above:  .....
false
Below:  ....*
true
124 {
  id: 1043,
  line: 123,
  foundAt: 65,
  length: 3,
  number: 765,
  foundGearAt: '124,68'
}
Left:  .
false
Right:  .
false
look around 743
Above:  ....*
true
{
  id: 1044,
  line: 123,
  foundAt: 94,
  length: 3,
  number: 743,
  foundGearAt: '122,97'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 228
Above:  .....
false
Below:  ..=..
true
Left:  .
false
Right:  .
false
look around 942
Above:  .....
false
Below:  *....
true
124 {
  id: 1046,
  line: 123,
  foundAt: 130,
  length: 3,
  number: 942,
  foundGearAt: '124,129'
}
Left:  .
false
Right:  .
false
look around 125
Above:  .@...
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 406
Above:  .....
false
Below:  ....=
true
Left:  .
false
Right:  .
false
look around 837
Above:  .....
false
Below:  ....*
true
125 {
  id: 1049,
  line: 124,
  foundAt: 48,
  length: 3,
  number: 837,
  foundGearAt: '125,51'
}
Left:  .
false
Right:  .
false
look around 609
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 644
Above:  .....
false
Below:  ..@..
true
Left:  .
false
Right:  .
false
look around 465
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 643
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 880
Above:  ....*
true
{
  id: 1054,
  line: 124,
  foundAt: 118,
  length: 3,
  number: 880,
  foundGearAt: '123,121'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 509
Above:  .....
false
Below:  .*...
true
125 {
  id: 1055,
  line: 124,
  foundAt: 123,
  length: 3,
  number: 509,
  foundGearAt: '125,123'
}
Left:  .
false
Right:  .
false
look around 453
Above:  ....
false
Below:  *...
true
125 {
  id: 1056,
  line: 124,
  foundAt: 137,
  length: 3,
  number: 453,
  foundGearAt: '125,136'
}
Left:  .
false
look around 544
Above:  .....
false
Below:  ..$..
true
Left:  .
false
Right:  .
false
look around 480
Above:  ..#..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 274
Above:  %....
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 148
Above:  .....
false
Below:  ..#..
true
Left:  .
false
Right:  .
false
look around 583
Above:  .....
false
Below:  *....
true
126 {
  id: 1061,
  line: 125,
  foundAt: 59,
  length: 3,
  number: 583,
  foundGearAt: '126,58'
}
Left:  .
false
Right:  .
false
look around 821
Above:  ....*
true
{
  id: 1062,
  line: 125,
  foundAt: 65,
  length: 3,
  number: 821,
  foundGearAt: '124,68'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 880
Above:  *....
true
{
  id: 1063,
  line: 125,
  foundAt: 78,
  length: 3,
  number: 880,
  foundGearAt: '124,77'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 492
Above:  ..%..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 535
Above:  .....
false
Below:  ..$..
true
Left:  .
false
Right:  .
false
look around 306
Above:  .....
false
Below:  ....*
true
127 {
  id: 1066,
  line: 126,
  foundAt: 13,
  length: 3,
  number: 306,
  foundGearAt: '127,16'
}
Left:  .
false
Right:  .
false
look around 287
Above:  ....*
true
{
  id: 1067,
  line: 126,
  foundAt: 48,
  length: 3,
  number: 287,
  foundGearAt: '125,51'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 647
Above:  .....
false
Below:  .*...
true
127 {
  id: 1068,
  line: 126,
  foundAt: 70,
